"rt","accuracy","targetType","difficulty","n","observer","targPresent"
1.112,1,"greenVertical","hard",99,"9",0
0.8624,0,"greenVertical","hard",100,"9",1
0.6434,1,"greenVertical","easy",101,"9",1
0.9744,1,"greenVertical","hard",102,"9",0
0.7032,1,"greenVertical","easy",103,"9",1
0.618,1,"greenVertical","mid",104,"9",1
0.5558,1,"greenVertical","mid",105,"9",1
0.6933,1,"greenVertical","hard",106,"9",1
0.8604,1,"greenVertical","mid",107,"9",0
0.6555,1,"greenVertical","easy",108,"9",0
0.565,1,"greenVertical","easy",109,"9",1
0.6961,1,"greenVertical","mid",110,"9",1
1.4261,1,"greenVertical","hard",111,"9",0
0.5976,1,"greenVertical","mid",112,"9",1
0.7997,1,"greenVertical","mid",113,"9",0
0.9359,1,"greenVertical","easy",114,"9",0
0.6241,1,"greenVertical","easy",115,"9",0
0.629,1,"greenVertical","easy",116,"9",1
1.0236,1,"greenVertical","hard",117,"9",1
0.6475,1,"greenVertical","mid",118,"9",0
0.8341,1,"greenVertical","mid",119,"9",0
0.9068,1,"greenVertical","mid",120,"9",0
0.8057,1,"greenVertical","mid",121,"9",1
0.7318,1,"greenVertical","mid",122,"9",1
1.2214,1,"greenVertical","hard",123,"9",0
0.6393,1,"greenVertical","easy",124,"9",1
1.0198,1,"greenVertical","hard",125,"9",1
1.2484,1,"greenVertical","easy",126,"9",0
0.6683,1,"greenVertical","mid",127,"9",1
1.1647,0,"greenVertical","hard",128,"9",1
1.0052,1,"greenVertical","hard",129,"9",0
0.8893,1,"greenVertical","hard",130,"9",1
0.7691,1,"greenVertical","mid",131,"9",1
0.6199,1,"greenVertical","easy",132,"9",0
0.8087,1,"greenVertical","hard",133,"9",0
0.5729,1,"greenVertical","easy",134,"9",1
0.7618,1,"greenVertical","hard",135,"9",1
0.7698,1,"greenVertical","easy",136,"9",0
1.2755,1,"greenVertical","hard",137,"9",0
0.8881,1,"greenVertical","hard",138,"9",0
0.8424,1,"greenVertical","easy",139,"9",0
0.586,1,"greenVertical","easy",140,"9",1
0.6473,1,"greenVertical","mid",141,"9",0
1.1806,1,"greenVertical","easy",142,"9",1
0.5889,1,"greenVertical","easy",143,"9",1
0.6987,1,"greenVertical","easy",144,"9",0
0.6959,1,"greenVertical","mid",145,"9",0
0.796,1,"greenVertical","mid",146,"9",0
0.6386,1,"greenVertical","mid",147,"9",1
1.1567,1,"greenVertical","hard",148,"9",0
1.1535,1,"greenVertical","mid",149,"9",0
2.3701,0,"lines","hard",0,"7",0
0.7248,1,"lines","hard",1,"7",1
0.9445,0,"lines","hard",2,"7",1
0.764,1,"lines","easy",3,"7",1
1.4658,1,"lines","hard",4,"7",0
1.1814,1,"lines","mid",5,"7",0
1.9307,1,"lines","hard",6,"7",0
1.307,1,"lines","mid",7,"7",1
1.3867,1,"lines","mid",8,"7",0
0.9386,0,"lines","easy",9,"7",0
1.2108,0,"lines","easy",10,"7",0
1.5727,1,"lines","hard",11,"7",1
1.0193,0,"lines","hard",12,"7",0
0.9516,1,"lines","mid",13,"7",1
0.9444,0,"lines","mid",14,"7",1
0.3591,0,"lines","easy",15,"7",0
1.0123,0,"lines","easy",16,"7",0
0.922,0,"lines","easy",17,"7",0
0.9304,1,"lines","easy",18,"7",1
1.6362,0,"lines","hard",19,"7",0
0.3774,0,"lines","easy",20,"7",0
0.6208,0,"lines","easy",21,"7",0
0.8623,0,"lines","mid",22,"7",0
0.4472,0,"lines","mid",23,"7",0
0.6444,0,"lines","hard",24,"7",1
1.1133,0,"lines","hard",25,"7",1
0.2905,1,"lines","hard",26,"7",1
1.251,0,"lines","hard",27,"7",1
0.3564,1,"lines","mid",28,"7",1
0.3643,1,"lines","mid",29,"7",1
0.7358,0,"lines","hard",30,"7",1
0.6089,0,"lines","mid",31,"7",0
0.2676,0,"lines","mid",32,"7",0
0.4796,1,"lines","mid",33,"7",1
0.984,1,"lines","hard",34,"7",0
1.011,1,"lines","hard",35,"7",0
1.1424,1,"lines","mid",36,"7",0
1.2789,0,"lines","easy",37,"7",1
0.5189,1,"lines","hard",38,"7",1
0.7145,0,"lines","mid",39,"7",0
0.3903,1,"lines","easy",40,"7",1
0.713,0,"lines","mid",41,"7",1
0.3306,0,"lines","mid",42,"7",0
0.2945,0,"lines","hard",43,"7",0
0.3535,1,"lines","hard",44,"7",1
1.6989,1,"lines","easy",45,"7",0
0.825,1,"lines","mid",46,"7",1
1.0953,1,"lines","easy",47,"7",0
1.0456,1,"lines","mid",48,"7",1
1.548,0,"lines","mid",49,"7",0
0.5033,0,"lines","easy",50,"7",0
0.5905,0,"lines","easy",51,"7",0
0.8333,0,"lines","hard",52,"7",0
0.1823,0,"lines","mid",53,"7",1
0.2796,0,"lines","hard",54,"7",0
0.3339,1,"lines","mid",55,"7",1
1.0981,1,"lines","easy",56,"7",0
1.0188,1,"lines","easy",57,"7",0
0.882,1,"lines","easy",58,"7",0
2.7511,0,"lines","mid",59,"7",0
0.5735,0,"lines","hard",60,"7",0
0.3258,1,"lines","mid",61,"7",1
0.5955,0,"lines","hard",62,"7",0
0.3028,1,"lines","easy",63,"7",1
1.7068,1,"lines","hard",64,"7",0
0.9321,1,"lines","hard",65,"7",0
0.8286,1,"lines","mid",66,"7",1
1.1981,0,"lines","easy",67,"7",1
0.3261,0,"lines","mid",68,"7",0
0.5429,1,"lines","hard",69,"7",1
0.4806,0,"lines","easy",70,"7",0
0.6968,0,"lines","mid",71,"7",0
0.4268,0,"lines","easy",72,"7",0
0.4893,1,"lines","easy",73,"7",1
0.5388,1,"lines","mid",74,"7",1
0.8492,0,"lines","mid",75,"7",1
0.4426,0,"lines","hard",76,"7",0
0.463,0,"lines","mid",77,"7",0
0.4487,0,"lines","easy",78,"7",0
0.781,1,"lines","easy",79,"7",1
0.93,1,"lines","hard",80,"7",0
0.8933,0,"lines","easy",81,"7",1
0.2017,0,"lines","mid",82,"7",0
2.3782,1,"lines","easy",83,"7",0
0.7281,1,"lines","mid",84,"7",0
0.774,1,"lines","mid",85,"7",1
0.4444,0,"lines","easy",86,"7",1
1.8049,1,"lines","easy",87,"7",1
0.6454,1,"lines","hard",88,"7",1
0.6475,0,"lines","easy",89,"7",1
4.2399,1,"lines","mid",90,"7",1
0.3497,1,"lines","hard",91,"7",1
0.4275,0,"lines","hard",92,"7",1
0.6335,0,"lines","mid",93,"7",1
0.5221,0,"lines","mid",94,"7",1
0.3349,1,"lines","mid",95,"7",0
1.1055,0,"lines","easy",96,"7",0
0.4699,1,"lines","mid",97,"7",0
0.4899,1,"lines","mid",98,"7",0
0.4158,0,"lines","mid",99,"7",1
2.9037,0,"lines","easy",100,"7",0
0.4649,1,"lines","hard",101,"7",0
0.7816,0,"lines","easy",102,"7",1
4.2895,1,"lines","easy",103,"7",1
1.1584,1,"lines","hard",104,"7",1
0.8743,0,"lines","easy",105,"7",1
1.9152,1,"lines","mid",106,"7",1
0.3844,1,"lines","mid",107,"7",1
1.2535,0,"lines","hard",108,"7",0
3.5434,0,"lines","mid",109,"7",0
14.1342,0,"lines","mid",110,"7",0
0.3456,0,"lines","easy",111,"7",1
0.2181,1,"lines","hard",112,"7",1
0.3713,0,"lines","hard",113,"7",0
3.3308,0,"lines","hard",114,"7",0
5.0782,1,"lines","easy",115,"7",1
0.3566,1,"lines","easy",116,"7",1
0.7454,1,"lines","easy",117,"7",1
1.391,1,"lines","mid",118,"7",1
1.1344,1,"lines","mid",119,"7",1
0.9888,0,"lines","easy",120,"7",0
1.5175,0,"lines","hard",121,"7",0
0.2045,0,"lines","easy",122,"7",1
0.5904,0,"lines","easy",123,"7",0
0.3323,1,"lines","mid",124,"7",0
0.5473,0,"lines","hard",125,"7",1
1.0151,1,"lines","hard",126,"7",1
0.3633,1,"lines","hard",127,"7",1
0.6221,1,"lines","easy",128,"7",1
0.3731,1,"lines","hard",129,"7",1
1.1006,1,"lines","easy",130,"7",1
1.4769,1,"lines","hard",131,"7",0
1.3331,1,"lines","easy",132,"7",0
1.2075,1,"lines","hard",133,"7",0
1.3138,1,"lines","easy",134,"7",1
3.3506,0,"lines","hard",135,"7",1
8.2939,0,"lines","hard",136,"7",0
0.2698,1,"lines","easy",137,"7",1
0.3604,0,"lines","mid",138,"7",0
3.842,0,"lines","hard",139,"7",1
0.4734,0,"lines","mid",140,"7",1
0.8546,1,"lines","mid",141,"7",0
0.9452,0,"lines","easy",142,"7",1
6.0394,0,"lines","easy",143,"7",0
1.7903,0,"lines","hard",144,"7",1
1.2177,0,"lines","hard",145,"7",0
0.8786,0,"lines","mid",146,"7",0
0.5305,0,"lines","hard",147,"7",1
4.6299,1,"lines","hard",148,"7",1
0.309,0,"lines","easy",149,"7",0
1.3155,1,"greenVertical","mid",0,"7",1
0.5044,1,"greenVertical","mid",1,"7",1
0.6723,0,"greenVertical","hard",2,"7",1
0.8913,1,"greenVertical","hard",3,"7",0
0.7713,1,"greenVertical","hard",4,"7",0
0.6645,1,"greenVertical","easy",5,"7",0
0.6105,1,"greenVertical","hard",6,"7",1
0.9571,1,"greenVertical","hard",7,"7",1
0.7097,1,"greenVertical","mid",8,"7",1
0.6514,1,"greenVertical","easy",9,"7",0
0.6588,1,"greenVertical","mid",10,"7",0
0.5742,1,"greenVertical","easy",11,"7",0
0.508,0,"greenVertical","easy",12,"7",1
0.8299,1,"greenVertical","mid",13,"7",0
0.8809,1,"greenVertical","easy",14,"7",1
1.6425,1,"greenVertical","hard",15,"7",1
0.8595,1,"greenVertical","hard",16,"7",0
0.6341,1,"greenVertical","easy",17,"7",1
1.1224,0,"greenVertical","hard",18,"7",1
1.8798,1,"greenVertical","easy",19,"7",1
0.9301,1,"greenVertical","mid",20,"7",0
0.6061,1,"greenVertical","hard",21,"7",1
1.8653,0,"greenVertical","hard",22,"7",0
1.4268,1,"greenVertical","easy",23,"7",0
0.7819,1,"greenVertical","easy",24,"7",1
0.7212,1,"greenVertical","mid",25,"7",0
0.6097,1,"greenVertical","mid",26,"7",1
1.1682,1,"greenVertical","mid",27,"7",0
0.8478,1,"greenVertical","hard",28,"7",0
1.1352,1,"greenVertical","hard",29,"7",0
1.1237,1,"greenVertical","hard",30,"7",0
0.636,1,"greenVertical","easy",31,"7",1
0.8284,1,"greenVertical","hard",32,"7",0
0.7283,1,"greenVertical","easy",33,"7",0
0.8793,1,"greenVertical","hard",34,"7",0
0.5552,1,"greenVertical","mid",35,"7",0
0.6983,1,"greenVertical","mid",36,"7",1
0.542,1,"greenVertical","mid",37,"7",1
0.6102,1,"greenVertical","mid",38,"7",0
1.1023,0,"greenVertical","hard",39,"7",1
1.0529,1,"greenVertical","mid",40,"7",1
0.6414,1,"greenVertical","easy",41,"7",0
0.502,1,"greenVertical","mid",42,"7",1
0.6234,1,"greenVertical","mid",43,"7",1
0.6909,1,"greenVertical","mid",44,"7",1
0.5642,1,"greenVertical","mid",45,"7",1
1.0281,1,"greenVertical","hard",46,"7",0
0.818,1,"greenVertical","hard",47,"7",1
0.8776,1,"greenVertical","easy",48,"7",1
0.6285,1,"greenVertical","mid",49,"7",1
0.6096,1,"greenVertical","easy",50,"7",1
0.5783,1,"greenVertical","mid",51,"7",1
0.5406,1,"greenVertical","easy",52,"7",1
0.6761,1,"greenVertical","mid",53,"7",1
0.54,1,"greenVertical","mid",54,"7",0
0.5652,1,"greenVertical","easy",55,"7",1
0.5316,0,"greenVertical","easy",56,"7",0
3.0418,1,"greenVertical","mid",57,"7",0
0.8409,1,"greenVertical","easy",58,"7",0
0.7159,1,"greenVertical","mid",59,"7",0
0.7922,1,"greenVertical","easy",60,"7",1
0.4766,1,"greenVertical","mid",61,"7",1
0.8204,1,"greenVertical","hard",62,"7",0
0.5073,1,"greenVertical","easy",63,"7",1
1.1497,1,"greenVertical","mid",64,"7",0
0.6005,1,"greenVertical","mid",65,"7",0
0.6755,1,"greenVertical","mid",66,"7",1
0.591,1,"greenVertical","mid",67,"7",1
0.5151,1,"greenVertical","mid",68,"7",1
0.5759,1,"greenVertical","mid",69,"7",0
0.4993,1,"greenVertical","easy",70,"7",1
0.4753,0,"greenVertical","easy",71,"7",0
1.9529,1,"greenVertical","easy",72,"7",0
0.6232,1,"greenVertical","mid",73,"7",0
0.6194,1,"greenVertical","easy",74,"7",0
0.7509,1,"greenVertical","hard",75,"7",0
0.9566,1,"greenVertical","hard",76,"7",0
0.6872,1,"greenVertical","hard",77,"7",0
0.7458,1,"greenVertical","hard",78,"7",0
0.5958,1,"greenVertical","easy",79,"7",1
0.706,1,"greenVertical","easy",80,"7",0
0.4917,1,"greenVertical","easy",81,"7",1
0.7205,1,"greenVertical","easy",82,"7",0
0.6138,1,"greenVertical","hard",83,"7",1
0.9022,0,"greenVertical","hard",84,"7",1
2.1048,1,"greenVertical","hard",85,"7",0
0.8848,0,"greenVertical","hard",86,"7",1
0.6161,1,"greenVertical","easy",87,"7",0
0.7411,1,"greenVertical","easy",88,"7",0
0.5339,1,"greenVertical","easy",89,"7",0
0.905,1,"greenVertical","hard",90,"7",0
0.6932,1,"greenVertical","hard",91,"7",0
0.6125,1,"greenVertical","mid",92,"7",0
0.5054,1,"greenVertical","easy",93,"7",1
0.7391,1,"greenVertical","mid",94,"7",0
1.0371,1,"greenVertical","mid",95,"7",0
0.643,1,"greenVertical","hard",96,"7",1
0.5528,1,"greenVertical","mid",97,"7",0
0.8263,1,"greenVertical","easy",98,"7",1
0.7033,1,"greenVertical","hard",99,"7",1
0.6782,1,"greenVertical","easy",100,"7",1
1.0002,1,"greenVertical","hard",101,"7",1
0.6288,1,"greenVertical","easy",102,"7",1
1.0209,1,"greenVertical","easy",103,"7",0
0.4931,1,"greenVertical","hard",104,"7",1
0.488,1,"greenVertical","mid",105,"7",1
0.718,1,"greenVertical","hard",106,"7",0
0.8174,1,"greenVertical","easy",107,"7",1
0.7107,1,"greenVertical","easy",108,"7",1
0.6298,1,"greenVertical","hard",109,"7",0
1.2633,1,"greenVertical","easy",110,"7",0
0.7624,1,"greenVertical","easy",111,"7",0
0.6074,0,"greenVertical","easy",112,"7",0
1.3065,1,"greenVertical","easy",113,"7",0
0.5672,1,"greenVertical","mid",114,"7",1
1.0774,1,"greenVertical","hard",115,"7",1
1.0052,1,"greenVertical","hard",116,"7",0
0.8698,1,"greenVertical","hard",117,"7",1
0.597,1,"greenVertical","easy",118,"7",1
0.6775,1,"greenVertical","hard",119,"7",1
0.577,1,"greenVertical","easy",120,"7",1
0.722,1,"greenVertical","mid",121,"7",0
0.7713,1,"greenVertical","hard",122,"7",1
0.6889,0,"greenVertical","hard",123,"7",1
1.7572,1,"greenVertical","hard",124,"7",0
0.7425,1,"greenVertical","hard",125,"7",1
0.8677,1,"greenVertical","mid",126,"7",0
0.8949,1,"greenVertical","mid",127,"7",0
0.5287,1,"greenVertical","mid",128,"7",1
1.3059,1,"greenVertical","hard",129,"7",1
1.0112,1,"greenVertical","hard",130,"7",0
0.5961,1,"greenVertical","hard",131,"7",1
0.5775,1,"greenVertical","mid",132,"7",1
0.7879,1,"greenVertical","easy",133,"7",0
0.6737,1,"greenVertical","easy",134,"7",1
1.396,1,"greenVertical","hard",135,"7",0
0.8789,1,"greenVertical","mid",136,"7",0
0.7818,1,"greenVertical","hard",137,"7",1
0.3867,0,"greenVertical","hard",138,"7",0
1.2125,1,"greenVertical","mid",139,"7",0
0.6177,1,"greenVertical","mid",140,"7",0
0.6037,1,"greenVertical","easy",141,"7",0
0.5074,1,"greenVertical","mid",142,"7",1
0.6109,1,"greenVertical","mid",143,"7",1
0.4851,1,"greenVertical","mid",144,"7",1
0.4908,1,"greenVertical","easy",145,"7",1
0.7109,1,"greenVertical","easy",146,"7",0
1.0398,0,"greenVertical","mid",147,"7",0
2.5308,1,"greenVertical","easy",148,"7",0
0.7722,1,"greenVertical","hard",149,"7",1
2.0391,1,"tex","hard",0,"7",0
0.996,1,"tex","mid",1,"7",0
1.4676,0,"tex","hard",2,"7",1
17.1186,1,"tex","hard",3,"7",0
0.7947,1,"tex","easy",4,"7",0
1.2592,1,"tex","hard",5,"7",0
1.8937,0,"tex","hard",6,"7",1
1.8163,1,"tex","mid",7,"7",0
0.7521,0,"tex","hard",8,"7",1
10.9619,1,"tex","hard",9,"7",0
1.0806,0,"tex","hard",10,"7",1
1.491,1,"tex","hard",11,"7",0
0.4738,1,"tex","easy",12,"7",1
1.144,1,"tex","mid",13,"7",1
1.2802,0,"tex","hard",14,"7",1
1.9143,0,"tex","hard",15,"7",1
3.0446,0,"tex","hard",16,"7",1
2.0262,0,"tex","hard",17,"7",0
8.2234,1,"tex","hard",18,"7",1
0.6324,1,"tex","mid",19,"7",1
2.6004,1,"tex","hard",20,"7",0
1.6298,1,"tex","easy",21,"7",0
2.0834,1,"tex","hard",22,"7",0
0.6496,1,"tex","easy",23,"7",1
0.5303,1,"tex","easy",24,"7",1
1.3208,1,"tex","mid",25,"7",0
0.5986,1,"tex","easy",26,"7",1
1.0489,1,"tex","mid",27,"7",0
1.043,1,"tex","easy",28,"7",0
1.3635,1,"tex","mid",29,"7",0
0.675,1,"tex","easy",30,"7",1
1.1298,1,"tex","mid",31,"7",0
0.953,1,"tex","mid",32,"7",0
1.0427,0,"tex","hard",33,"7",1
1.7129,1,"tex","easy",34,"7",0
0.9876,0,"tex","mid",35,"7",0
1.1614,0,"tex","hard",36,"7",1
0.6642,1,"tex","easy",37,"7",0
1.2544,1,"tex","mid",38,"7",1
0.821,0,"tex","mid",39,"7",0
1.4115,1,"tex","mid",40,"7",0
0.5814,1,"tex","easy",41,"7",1
0.6263,1,"tex","easy",42,"7",1
1.7049,1,"tex","mid",43,"7",0
0.8346,1,"tex","mid",44,"7",0
0.8627,1,"tex","easy",45,"7",0
0.542,1,"tex","easy",46,"7",1
0.5285,1,"tex","easy",47,"7",1
0.9523,1,"tex","mid",48,"7",0
1.4161,1,"tex","easy",49,"7",0
1.1267,1,"tex","easy",50,"7",0
1.5161,1,"tex","hard",51,"7",0
1.9707,1,"tex","hard",52,"7",0
1.0478,1,"tex","mid",53,"7",1
0.8459,1,"tex","easy",54,"7",0
0.8864,1,"tex","hard",55,"7",0
1.6339,1,"tex","mid",56,"7",0
0.8623,0,"tex","easy",57,"7",1
0.505,1,"tex","mid",58,"7",1
0.652,1,"tex","easy",59,"7",0
1.0057,1,"tex","mid",60,"7",0
1.0955,0,"tex","hard",61,"7",1
16.2511,1,"tex","hard",62,"7",0
0.726,1,"tex","easy",63,"7",1
0.5461,1,"tex","easy",64,"7",0
1.0466,1,"tex","mid",65,"7",1
0.7675,1,"tex","hard",66,"7",0
0.6825,1,"tex","mid",67,"7",0
0.7986,1,"tex","easy",68,"7",0
0.9448,1,"tex","hard",69,"7",0
0.493,1,"tex","easy",70,"7",1
1.1589,1,"tex","hard",71,"7",1
1.1033,0,"tex","hard",72,"7",1
0.8584,0,"tex","hard",73,"7",1
1.3105,1,"tex","hard",74,"7",0
0.4112,1,"tex","hard",75,"7",0
0.624,0,"tex","hard",76,"7",1
5.0825,1,"tex","mid",77,"7",1
0.6822,1,"tex","hard",78,"7",0
0.5501,0,"tex","mid",79,"7",0
0.839,0,"tex","hard",80,"7",1
0.9461,1,"tex","easy",81,"7",1
1.0117,1,"tex","mid",82,"7",1
0.5354,1,"tex","easy",83,"7",1
1.1085,1,"tex","hard",84,"7",0
0.574,1,"tex","easy",85,"7",1
0.5913,1,"tex","mid",86,"7",1
0.8046,1,"tex","mid",87,"7",1
0.555,1,"tex","easy",88,"7",1
0.7645,1,"tex","mid",89,"7",1
0.5819,1,"tex","mid",90,"7",1
0.7415,1,"tex","mid",91,"7",0
0.5509,1,"tex","mid",92,"7",1
0.5767,1,"tex","mid",93,"7",1
1.5945,0,"tex","mid",94,"7",1
1.086,1,"tex","mid",95,"7",0
0.9121,1,"tex","easy",96,"7",0
0.6355,1,"tex","easy",97,"7",0
0.5137,1,"tex","mid",98,"7",1
0.7088,1,"tex","easy",99,"7",0
0.5525,1,"tex","mid",100,"7",1
0.6722,1,"tex","mid",101,"7",1
0.581,1,"tex","easy",102,"7",1
0.597,1,"tex","easy",103,"7",1
1.1526,1,"tex","hard",104,"7",1
0.8488,1,"tex","easy",105,"7",0
0.5678,1,"tex","mid",106,"7",1
1.0974,1,"tex","mid",107,"7",0
0.8459,1,"tex","mid",108,"7",1
0.8323,1,"tex","easy",109,"7",1
0.6925,1,"tex","mid",110,"7",1
0.9297,1,"tex","easy",111,"7",0
0.6582,1,"tex","easy",112,"7",1
0.5235,1,"tex","easy",113,"7",1
0.5642,1,"tex","mid",114,"7",1
1.2969,0,"tex","hard",115,"7",1
2.6146,1,"tex","mid",116,"7",1
0.4852,1,"tex","easy",117,"7",1
0.7647,1,"tex","hard",118,"7",0
0.674,1,"tex","easy",119,"7",0
0.9353,1,"tex","hard",120,"7",1
0.5843,1,"tex","easy",121,"7",1
0.429,1,"tex","mid",122,"7",1
0.6063,1,"tex","hard",123,"7",0
0.6018,1,"tex","easy",124,"7",0
0.6751,0,"tex","hard",125,"7",1
4.2702,0,"tex","mid",126,"7",0
0.5585,0,"tex","hard",127,"7",0
0.7284,0,"tex","mid",128,"7",0
0.6701,1,"tex","mid",129,"7",0
0.4294,0,"tex","hard",130,"7",1
1.4314,1,"tex","hard",131,"7",1
0.8962,1,"tex","hard",132,"7",0
0.8593,0,"tex","hard",133,"7",1
0.6172,1,"tex","mid",134,"7",1
0.8834,1,"tex","easy",135,"7",0
0.9945,1,"tex","mid",136,"7",0
0.6849,1,"tex","easy",137,"7",0
0.4811,1,"tex","easy",138,"7",1
0.6605,1,"tex","easy",139,"7",0
0.7027,1,"tex","mid",140,"7",0
0.6633,0,"tex","hard",141,"7",1
1.7148,1,"tex","easy",142,"7",0
0.6646,1,"tex","hard",143,"7",0
0.4744,0,"tex","hard",144,"7",1
0.8687,1,"tex","hard",145,"7",0
0.5762,1,"tex","easy",146,"7",0
0.7504,1,"tex","hard",147,"7",0
0.5858,1,"tex","easy",148,"7",1
0.7018,1,"tex","easy",149,"7",0
4.5617,1,"greenVertical","mid",0,"3",1
3.2166,1,"greenVertical","easy",1,"3",0
1.1059,1,"greenVertical","easy",2,"3",1
1.3337,1,"greenVertical","mid",3,"3",1
2.2075,1,"greenVertical","mid",4,"3",1
2.4798,1,"greenVertical","mid",5,"3",0
0.9359,1,"greenVertical","easy",6,"3",1
2.0939,1,"greenVertical","hard",7,"3",1
3.2675,1,"greenVertical","hard",8,"3",0
1.031,1,"greenVertical","easy",9,"3",1
1.8259,1,"greenVertical","easy",10,"3",0
3.3016,1,"greenVertical","hard",11,"3",0
2.2529,1,"greenVertical","mid",12,"3",0
1.3653,1,"greenVertical","mid",13,"3",1
1.9209,1,"greenVertical","mid",14,"3",0
1.0837,1,"greenVertical","mid",15,"3",1
2.4506,1,"greenVertical","hard",16,"3",1
2.0351,1,"greenVertical","easy",17,"3",0
1.9462,1,"greenVertical","hard",18,"3",1
3.2298,1,"greenVertical","mid",19,"3",0
2.8512,1,"greenVertical","hard",20,"3",1
1.6962,1,"greenVertical","mid",21,"3",0
2.6685,1,"greenVertical","hard",22,"3",0
0.6311,1,"greenVertical","hard",23,"3",1
0.592,1,"greenVertical","mid",24,"3",1
2.0827,1,"greenVertical","mid",25,"3",0
0.8918,1,"greenVertical","easy",26,"3",1
2.8839,1,"greenVertical","hard",27,"3",0
2.6007,1,"greenVertical","hard",28,"3",0
1.5628,1,"greenVertical","mid",29,"3",0
1.0298,1,"greenVertical","easy",30,"3",0
2.018,1,"greenVertical","hard",31,"3",1
2.5459,1,"greenVertical","hard",32,"3",0
0.619,1,"greenVertical","hard",33,"3",1
0.7797,1,"greenVertical","mid",34,"3",1
0.9779,1,"greenVertical","hard",35,"3",1
1.8229,1,"greenVertical","hard",36,"3",1
2.3234,1,"greenVertical","hard",37,"3",0
1.3956,1,"greenVertical","hard",38,"3",1
1.2428,1,"greenVertical","mid",39,"3",1
2.9055,1,"greenVertical","hard",40,"3",0
2.4185,1,"greenVertical","hard",41,"3",0
1.5685,1,"greenVertical","easy",42,"3",0
2.0289,1,"greenVertical","mid",43,"3",0
1.4291,1,"greenVertical","hard",44,"3",1
1.3482,1,"greenVertical","mid",45,"3",0
0.8799,1,"greenVertical","easy",46,"3",0
0.6685,1,"greenVertical","easy",47,"3",1
1.696,1,"greenVertical","hard",48,"3",1
1.2993,1,"greenVertical","mid",49,"3",1
1.3235,1,"greenVertical","easy",50,"3",0
0.9299,1,"greenVertical","easy",51,"3",0
1.3159,1,"greenVertical","easy",52,"3",1
2.3444,1,"greenVertical","mid",53,"3",0
0.6385,1,"greenVertical","mid",54,"3",1
0.8711,1,"greenVertical","easy",55,"3",1
1.772,1,"greenVertical","mid",56,"3",0
1.0135,1,"greenVertical","easy",57,"3",0
1.269,1,"greenVertical","easy",58,"3",1
4.6296,1,"greenVertical","hard",59,"3",0
1.5382,1,"greenVertical","easy",60,"3",0
1.1678,1,"greenVertical","mid",61,"3",1
0.5399,1,"greenVertical","hard",62,"3",1
0.8037,1,"greenVertical","easy",63,"3",1
0.5323,1,"greenVertical","easy",64,"3",1
0.5011,1,"greenVertical","mid",65,"3",1
1.6589,1,"greenVertical","mid",66,"3",0
0.6234,1,"greenVertical","easy",67,"3",1
1.1932,1,"greenVertical","mid",68,"3",1
1.2891,1,"greenVertical","hard",69,"3",1
0.4892,1,"greenVertical","mid",70,"3",1
1.1102,1,"greenVertical","easy",71,"3",1
2.9041,1,"greenVertical","hard",72,"3",0
1.003,1,"greenVertical","easy",73,"3",0
0.8155,1,"greenVertical","easy",74,"3",0
1.8595,1,"greenVertical","mid",75,"3",0
0.8362,1,"greenVertical","easy",76,"3",0
0.5468,1,"greenVertical","easy",77,"3",1
0.8078,1,"greenVertical","mid",78,"3",1
2.8147,1,"greenVertical","hard",79,"3",0
0.7171,1,"greenVertical","easy",80,"3",1
1.5246,1,"greenVertical","hard",81,"3",1
3.6598,1,"greenVertical","mid",82,"3",0
5.1787,1,"greenVertical","hard",83,"3",0
0.6304,1,"greenVertical","easy",84,"3",1
1.5217,1,"greenVertical","easy",85,"3",1
0.9148,1,"greenVertical","easy",86,"3",0
1.8511,1,"greenVertical","hard",87,"3",0
2.5467,1,"greenVertical","hard",88,"3",0
0.574,1,"greenVertical","mid",89,"3",1
2.1017,1,"greenVertical","hard",90,"3",1
1.135,1,"greenVertical","mid",91,"3",1
0.7964,1,"greenVertical","mid",92,"3",1
0.657,1,"greenVertical","mid",93,"3",1
1.1187,1,"greenVertical","easy",94,"3",0
2.1118,1,"greenVertical","hard",95,"3",0
1.0092,1,"greenVertical","easy",96,"3",1
0.899,1,"greenVertical","easy",97,"3",0
0.7947,1,"greenVertical","hard",98,"3",1
1.3085,1,"greenVertical","mid",99,"3",0
2.2087,1,"greenVertical","hard",100,"3",0
2.4774,1,"greenVertical","hard",101,"3",0
2.3301,1,"greenVertical","hard",102,"3",1
2.877,1,"greenVertical","hard",103,"3",0
0.5638,1,"greenVertical","mid",104,"3",1
1.8532,1,"greenVertical","mid",105,"3",0
0.8585,1,"greenVertical","easy",106,"3",0
0.5687,1,"greenVertical","easy",107,"3",0
0.5484,1,"greenVertical","mid",108,"3",1
0.8142,1,"greenVertical","easy",109,"3",1
1.5743,1,"greenVertical","hard",110,"3",1
1.4001,1,"greenVertical","easy",111,"3",0
2.3738,1,"greenVertical","hard",112,"3",0
2.1375,1,"greenVertical","hard",113,"3",0
0.6911,1,"greenVertical","hard",114,"3",1
0.9917,1,"greenVertical","mid",115,"3",0
0.7259,1,"greenVertical","easy",116,"3",0
0.5459,1,"greenVertical","easy",117,"3",1
1.0201,1,"greenVertical","mid",118,"3",0
0.6532,1,"greenVertical","hard",119,"3",1
2.3765,1,"greenVertical","hard",120,"3",0
